"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I530","2020-04-03 15:00:00","3014.000","227.000","5.700","6.700","1.000","702.700","","-99.000","13.000","185.000","","7.500","","5.600",""
"C0M670","2020-04-03 15:00:00","43.000","1.000","3.500","23.100","0.760","1009.900","","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0Z061","2020-04-03 15:00:00","174.000","103.000","0.400","22.800","0.880","999.100","","0.000","-99.000","-99.000","-99.000","26.200","","17.900",""
"C0M730","2020-04-03 15:00:00","40.000","359.000","2.200","24.700","0.720","1009.800","","0.000","-99.000","-99.000","-99.000","28.100","","19.400",""
"C0U750","2020-04-03 15:00:00","398.000","16.000","4.600","17.700","1.000","970.700","","3.000","-99.000","-99.000","-99.000","19.500","","16.800",""
"C0A650","2020-04-03 15:00:00","287.000","0.000","0.100","18.200","0.990","984.300","","0.000","6.600","53.000","","21.000","","16.600",""
"C0K400","2020-04-03 15:00:00","65.000","343.000","2.800","22.800","0.830","1008.600","","0.000","-99.000","-99.000","-99.000","26.500","","18.600",""
"C0I370","2020-04-03 15:00:00","671.000","248.000","0.800","22.600","0.700","940.600","","0.000","-99.000","-99.000","-99.000","26.600","","17.400",""
"C0S750","2020-04-03 15:00:00","2280.000","108.000","0.400","15.400","0.850","775.000","","0.000","-99.000","-99.000","-99.000","15.400","","10.500",""
"C0R650","2020-04-03 15:00:00","29.000","244.000","1.700","27.500","0.680","1012.400","","0.000","-99.000","-99.000","-99.000","27.800","","21.000",""
"C0E740","2020-04-03 15:00:00","27.000","41.000","1.100","20.800","1.000","1007.400","","0.500","-99.000","-99.000","-99.000","24.600","","17.700",""
"C0AI20","2020-04-03 15:00:00","25.000","44.000","8.600","18.100","0.850","1014.700","","0.000","-99.000","-99.000","-99.000","19.600","","18.100",""
"C0E550","2020-04-03 15:00:00","84.000","2.000","2.500","20.400","0.850","1007.600","","0.500","-99.000","-99.000","-99.000","24.200","","17.300",""
"C0X060","2020-04-03 15:00:00","19.000","327.000","5.000","26.000","0.670","1014.600","","0.000","-99.000","-99.000","-99.000","28.400","","19.300",""
"C0R510","2020-04-03 15:00:00","31.000","255.000","1.800","28.000","0.600","1010.200","","0.000","-99.000","-99.000","-99.000","28.600","","20.900",""
"C0AC60","2020-04-03 15:00:00","55.000","95.000","1.800","21.000","0.920","1010.200","","0.000","-99.000","-99.000","-99.000","23.200","","18.000",""
"C0UA70","2020-04-03 15:00:00","547.000","0.000","0.000","17.300","0.990","955.200","","0.000","-99.000","-99.000","-99.000","20.000","","15.800",""
"C0G740","2020-04-03 15:00:00","24.000","344.000","4.400","21.200","0.860","1012.900","","0.000","10.800","349.000","","24.900","","19.500",""
"C0F9N0","2020-04-03 15:00:00","75.000","338.000","2.300","23.900","0.740","1006.700","","0.000","-99.000","-99.000","-99.000","27.400","","19.900",""
"C0F9T0","2020-04-03 15:00:00","111.000","315.000","3.400","21.500","0.840","1002.100","","0.000","-99.000","-99.000","-99.000","25.400","","18.100",""
"C0S710","2020-04-03 15:00:00","382.000","263.000","0.900","22.500","0.820","973.700","","0.000","-99.000","-99.000","-99.000","23.400","","17.200",""
"C0M680","2020-04-03 15:00:00","37.000","345.000","2.800","24.400","0.770","1012.700","","0.000","-99.000","-99.000","-99.000","27.200","","19.100",""
"C0X220","2020-04-03 15:00:00","26.000","314.000","5.300","22.600","0.800","1012.200","","0.000","-99.000","-99.000","-99.000","26.200","","19.300",""
"C0R560","2020-04-03 15:00:00","22.000","213.000","2.100","26.900","0.640","1012.800","","0.000","-99.000","-99.000","-99.000","27.300","","20.600",""
"C0F9P0","2020-04-03 15:00:00","26.000","31.000","4.300","21.300","0.890","1013.800","","1.500","10.100","27.000","","22.900","","18.900",""
"C0O970","2020-04-03 15:00:00","71.000","313.000","1.600","26.200","0.640","1006.800","","0.000","-99.000","-99.000","-99.000","29.900","","18.700",""
"C0F0B0","2020-04-03 15:00:00","311.000","353.000","2.700","20.400","0.880","980.100","","1.500","-99.000","-99.000","-99.000","24.800","","17.100",""
"C0R700","2020-04-03 15:00:00","19.000","316.000","3.100","26.400","0.710","1012.700","","0.000","-99.000","-99.000","-99.000","27.300","","21.500",""
"C0R620","2020-04-03 15:00:00","34.000","40.000","2.600","25.000","0.830","1012.300","","1.500","-99.000","-99.000","-99.000","26.600","","21.900",""
"C0C660","2020-04-03 15:00:00","176.000","28.000","4.500","18.000","0.920","996.600","","0.500","-99.000","-99.000","-99.000","21.100","","17.600",""
"C0SA10","2020-04-03 15:00:00","411.000","135.000","0.400","23.100","0.800","969.600","","0.000","-99.000","-99.000","-99.000","23.900","","17.100",""
"C0M740","2020-04-03 15:00:00","15.000","349.000","3.500","23.800","0.750","1013.000","","0.000","-99.000","-99.000","-99.000","26.600","","19.300",""
"C0K460","2020-04-03 15:00:00","60.000","5.000","5.400","22.500","0.780","1007.600","","0.000","-99.000","-99.000","-99.000","25.800","","18.600",""
"C0X100","2020-04-03 15:00:00","10.000","305.000","4.000","25.600","0.620","1012.100","","0.000","-99.000","-99.000","-99.000","27.300","","20.200",""
"C0K560","2020-04-03 15:00:00","117.000","313.000","1.100","23.100","0.770","1002.700","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0M840","2020-04-03 15:00:00","578.000","186.000","0.900","22.100","0.740","950.100","","-99.000","-99.000","-99.000","-99.000","25.800","","17.800",""
"C0R150","2020-04-03 15:00:00","105.000","130.000","0.600","26.300","0.660","1001.500","","0.000","-99.000","-99.000","-99.000","28.800","","20.300",""
"C0S690","2020-04-03 15:00:00","522.000","28.000","0.400","22.500","0.840","957.100","","1.500","-99.000","-99.000","-99.000","23.000","","17.300",""
"C0U870","2020-04-03 15:00:00","474.000","97.000","1.200","19.000","0.950","963.300","","6.500","-99.000","-99.000","-99.000","22.200","","16.700",""
"C0A520","2020-04-03 15:00:00","48.000","69.000","3.400","21.000","0.850","1011.400","","0.500","-99.000","-99.000","-99.000","22.700","","18.300",""
"C0X130","2020-04-03 15:00:00","27.000","309.000","1.700","26.700","0.650","1011.400","","0.000","-99.000","-99.000","-99.000","28.800","","20.000",""
"C0V400","2020-04-03 15:00:00","56.000","280.000","3.200","26.200","0.680","1007.700","","0.000","-99.000","-99.000","-99.000","27.300","","19.600",""
"C0UA40","2020-04-03 15:00:00","1121.000","28.000","1.100","15.700","0.990","892.000","","4.500","-99.000","-99.000","-99.000","18.300","","13.100",""
"C0G720","2020-04-03 15:00:00","50.000","347.000","3.400","22.500","0.780","1009.200","","0.000","8.900","333.000","","25.900","","18.400",""
"C0G890","2020-04-03 15:00:00","24.000","15.000","5.600","21.700","0.940","1012.900","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0I540","2020-04-03 15:00:00","3344.000","-99.000","-99.000","5.600","1.000","684.700","","-99.000","-99.000","-99.000","-99.000","5.900","","4.700",""
"C0T9A0","2020-04-03 15:00:00","498.000","151.000","1.400","18.500","0.990","960.100","","0.000","-99.000","-99.000","-99.000","21.200","","15.900",""
"C0AH40","2020-04-03 15:00:00","426.000","23.000","2.600","17.200","0.980","965.600","","0.000","8.900","353.000","","21.300","","17.200",""
"C0X280","2020-04-03 15:00:00","22.000","354.000","6.500","23.000","0.790","1013.100","","0.000","-99.000","-99.000","-99.000","25.200","","20.000",""
"C0V620","2020-04-03 15:00:00","18.000","298.000","3.500","25.200","0.750","1013.000","","0.000","-99.000","-99.000","-99.000","26.200","","19.800",""
"C0H960","2020-04-03 15:00:00","120.000","32.000","1.000","23.400","0.820","1000.300","","0.000","-99.000","-99.000","-99.000","26.900","","18.600",""
"C0M530","2020-04-03 15:00:00","1385.000","191.000","0.300","15.300","0.990","870.300","","1.500","-99.000","-99.000","-99.000","19.900","","14.600",""
"C0R170","2020-04-03 15:00:00","26.000","242.000","0.900","28.300","0.570","1011.700","","0.000","-99.000","-99.000","-99.000","29.400","","19.700",""
"C0I420","2020-04-03 15:00:00","305.000","200.000","2.200","23.800","0.740","980.000","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0A640","2020-04-03 15:00:00","241.000","0.000","0.100","18.500","0.930","991.300","","0.000","-99.000","-99.000","-99.000","23.100","","16.800",""
"C0A930","2020-04-03 15:00:00","216.000","309.000","0.600","16.500","0.990","991.400","","2.000","-99.000","-99.000","-99.000","17.900","","16.500",""
"C0F9M0","2020-04-03 15:00:00","230.000","346.000","1.400","20.400","0.940","989.100","","0.500","-99.000","-99.000","-99.000","25.100","","17.200",""
"C0AC40","2020-04-03 15:00:00","1079.000","75.000","4.100","12.300","0.990","895.400","","0.500","-99.000","-99.000","-99.000","17.900","","12.300",""
"C0AI00","2020-04-03 15:00:00","188.000","322.000","1.100","19.700","0.920","995.800","","0.000","-99.000","-99.000","-99.000","26.600","","17.800",""
"C0T9M0","2020-04-03 15:00:00","92.000","185.000","0.600","23.200","0.840","1007.400","","0.000","-99.000","-99.000","-99.000","25.900","","19.700",""
"C0S960","2020-04-03 15:00:00","32.000","69.000","2.400","25.300","0.720","1012.200","","0.000","-99.000","-99.000","-99.000","25.300","","20.700",""
"C0K430","2020-04-03 15:00:00","30.000","345.000","2.800","21.700","0.930","1013.200","","0.000","9.800","335.000","","26.000","","18.900",""
"C0Z170","2020-04-03 15:00:00","199.000","0.000","0.200","24.400","0.750","994.700","","0.000","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0Z100","2020-04-03 15:00:00","36.000","160.000","0.800","24.000","0.790","1013.400","","0.000","-99.000","-99.000","-99.000","26.100","","18.900",""
"C0U710","2020-04-03 15:00:00","1942.000","0.000","0.000","12.100","0.990","810.100","","4.000","-99.000","-99.000","-99.000","14.400","","9.100",""
"C0SA30","2020-04-03 15:00:00","92.000","173.000","0.600","24.200","0.710","1006.600","","0.000","-99.000","-99.000","-99.000","24.600","","19.300",""
"C0V500","2020-04-03 15:00:00","6.000","312.000","0.800","26.400","0.720","1012.900","","0.000","-99.000","-99.000","-99.000","27.300","","21.000",""
"CM0160","2020-04-03 15:00:00","159.000","8.000","2.200","22.600","0.770","998.500","","0.000","-99.000","-99.000","-99.000","28.400","","18.000",""
"C0V350","2020-04-03 15:00:00","36.000","287.000","2.700","28.200","0.610","1011.400","","0.000","-99.000","-99.000","-99.000","30.500","","19.200",""
"C0W120","2020-04-03 15:00:00","58.000","-99.000","-99.000","18.500","0.900","1009.700","","0.000","-99.000","-99.000","-99.000","21.600","","18.500",""
"C0R470","2020-04-03 15:00:00","103.000","192.000","1.200","27.400","0.630","1003.400","","0.000","-99.000","-99.000","-99.000","28.700","","20.100",""
"C0M770","2020-04-03 15:00:00","164.000","357.000","1.800","22.300","0.850","996.300","","0.000","-99.000","-99.000","-99.000","26.400","","18.200",""
"C0S930","2020-04-03 15:00:00","248.000","285.000","1.100","22.300","0.840","988.300","","0.000","-99.000","-99.000","-99.000","24.300","","18.100",""
"C0F9Y0","2020-04-03 15:00:00","3313.000","223.000","3.000","7.000","0.960","687.200","","12.000","14.600","224.000","","10.200","","3.800",""
"C0E790","2020-04-03 15:00:00","344.000","3.000","1.700","21.100","1.000","975.800","","4.000","-99.000","-99.000","-99.000","24.900","","17.100",""
"C0O810","2020-04-03 15:00:00","161.000","258.000","0.500","24.900","0.850","997.200","","0.000","-99.000","-99.000","-99.000","29.600","","19.000",""
"C0R520","2020-04-03 15:00:00","18.000","229.000","3.000","26.800","0.740","1012.900","","0.000","-99.000","-99.000","-99.000","26.800","","20.900",""
"C0G880","2020-04-03 15:00:00","92.000","342.000","1.900","23.000","0.760","1004.800","","0.000","-99.000","-99.000","-99.000","26.400","","18.400",""
"C0R260","2020-04-03 15:00:00","76.000","248.000","0.700","28.100","0.660","1005.700","","0.000","-99.000","-99.000","-99.000","28.100","","20.400",""
"C0U950","2020-04-03 15:00:00","1012.000","86.000","0.700","16.400","1.000","905.200","","1.500","-99.000","-99.000","-99.000","17.000","","13.700",""
"C0O860","2020-04-03 15:00:00","38.000","306.000","2.000","26.300","0.710","1010.100","","0.000","-99.000","-99.000","-99.000","28.700","","19.400",""
"C0R320","2020-04-03 15:00:00","7.000","78.000","6.100","28.300","0.610","1014.100","","0.000","11.300","77.000","","28.700","","22.100",""
"C0S980","2020-04-03 15:00:00","901.000","0.000","0.100","20.500","0.920","916.000","","0.500","-99.000","-99.000","-99.000","20.500","","15.200",""
"C0X110","2020-04-03 15:00:00","20.000","328.000","3.500","25.700","0.650","1013.000","","0.000","-99.000","-99.000","-99.000","26.800","","20.400",""
"C0V310","2020-04-03 15:00:00","46.000","342.000","1.800","26.800","0.490","1008.600","","0.000","-99.000","-99.000","-99.000","30.500","","19.800",""
"C0G620","2020-04-03 15:00:00","110.000","7.000","2.600","23.500","0.800","1002.400","","0.000","-99.000","-99.000","-99.000","28.200","","17.900",""
"C0AD50","2020-04-03 15:00:00","84.000","86.000","2.900","20.900","1.000","1007.300","","0.000","-99.000","-99.000","-99.000","22.800","","18.100",""
"C0A9A0","2020-04-03 15:00:00","24.000","53.000","3.800","20.600","0.920","1014.100","","0.500","9.900","28.000","","23.900","","18.800",""
"C0O830","2020-04-03 15:00:00","127.000","327.000","2.000","24.800","0.710","1000.900","","0.000","-99.000","-99.000","-99.000","30.600","","18.600",""
"C0S760","2020-04-03 15:00:00","1621.000","173.000","1.100","14.400","1.000","841.100","","0.000","-99.000","-99.000","-99.000","17.700","","11.400",""
"C0X160","2020-04-03 15:00:00","26.000","276.000","2.500","26.700","0.630","1011.500","","0.000","-99.000","-99.000","-99.000","27.500","","20.200",""
"C0C490","2020-04-03 15:00:00","157.000","7.000","0.800","19.400","0.870","998.200","","0.500","-99.000","-99.000","-99.000","23.800","","17.800",""
"C0F970","2020-04-03 15:00:00","145.000","336.000","3.300","21.800","0.800","997.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.200",""
"C0R440","2020-04-03 15:00:00","1654.000","59.000","0.900","14.300","1.000","836.400","","0.000","-99.000","-99.000","-99.000","14.600","","11.400",""
"C0M690","2020-04-03 15:00:00","33.000","4.000","4.000","24.000","0.770","1010.600","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0V690","2020-04-03 15:00:00","30.000","303.000","4.800","24.900","0.780","1012.200","","0.000","-99.000","-99.000","-99.000","26.000","","20.700",""
"C0Z210","2020-04-03 15:00:00","126.000","150.000","0.900","22.600","0.840","1002.700","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0U770","2020-04-03 15:00:00","5.000","163.000","2.900","22.700","0.970","1015.900","","2.500","-99.000","-99.000","-99.000","24.800","","18.600",""
"C0Z080","2020-04-03 15:00:00","298.000","0.000","0.000","23.300","0.820","982.000","","0.000","-99.000","-99.000","-99.000","25.500","","17.500",""
"C0G640","2020-04-03 15:00:00","17.000","7.000","3.900","22.200","0.800","1016.500","","0.500","-99.000","-99.000","-99.000","25.200","","19.000",""
"C0X200","2020-04-03 15:00:00","61.000","287.000","1.800","25.500","0.680","1007.800","","0.000","-99.000","-99.000","-99.000","28.200","","18.600",""
"C0U900","2020-04-03 15:00:00","63.000","90.000","2.000","22.300","0.950","1010.300","","2.000","-99.000","-99.000","-99.000","23.700","","18.300",""
"C0Z230","2020-04-03 15:00:00","31.000","127.000","0.400","21.900","0.860","1013.800","","1.000","-99.000","-99.000","-99.000","24.500","","19.500",""
"C0F9O0","2020-04-03 15:00:00","175.000","30.000","0.500","21.900","1.000","995.400","","0.000","-99.000","-99.000","-99.000","26.300","","18.100",""
"C0C540","2020-04-03 15:00:00","46.000","38.000","3.000","19.000","0.850","1011.700","","0.000","10.400","37.000","","23.100","","18.200",""
"C0G770","2020-04-03 15:00:00","15.000","17.000","2.000","22.900","0.780","1014.000","","0.000","-99.000","-99.000","-99.000","25.500","","19.800",""
"C0V670","2020-04-03 15:00:00","20.000","282.000","3.100","25.500","0.710","1012.600","","0.000","-99.000","-99.000","-99.000","26.900","","20.500",""
"C0A870","2020-04-03 15:00:00","685.000","9.000","7.300","14.600","1.000","937.200","","1.500","-99.000","-99.000","-99.000","16.600","","14.600",""
"C0R220","2020-04-03 15:00:00","23.000","252.000","2.500","27.000","0.800","1012.100","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0Z220","2020-04-03 15:00:00","589.000","0.000","0.100","19.000","0.990","951.100","","1.000","-99.000","-99.000","-99.000","22.300","","15.800",""
"C0D560","2020-04-03 15:00:00","147.000","18.000","1.000","20.300","0.850","999.900","","0.500","-99.000","-99.000","-99.000","25.400","","17.600",""
"C0K480","2020-04-03 15:00:00","56.000","344.000","4.500","22.300","0.990","1008.600","","0.000","-99.000","-99.000","-99.000","26.100","","18.200",""
"C0I380","2020-04-03 15:00:00","258.000","298.000","1.400","23.100","0.800","984.800","","0.000","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0Z020","2020-04-03 15:00:00","211.000","177.000","1.500","22.800","0.880","990.900","","0.000","-99.000","-99.000","-99.000","24.800","","17.200",""
